time,1th model,2th model,3th model,4th model,5th model,6th model,7th model,8th model,9th model,10th model,11th model,y_test
2019-05-30 10:00:00,95.29386901855469,200.02577209472656,169.99595642089844,160.90850830078125,158.95089721679688,180.57896423339844,147.33909606933594,193.5830841064453,167.6095428466797,199.6975555419922,152.07029724121094,122.0
2019-05-30 11:00:00,52.927635192871094,146.9928741455078,124.03337860107422,101.51402282714844,93.9397201538086,132.20486450195312,89.50983428955078,141.28627014160156,112.8818130493164,144.38082885742188,94.01849365234375,67.0
2019-05-30 12:00:00,21.71997833251953,89.84197998046875,70.59156036376953,48.68632888793945,42.23310852050781,77.17163848876953,40.127540588378906,89.45515441894531,60.89269256591797,83.37529754638672,45.54227066040039,27.0
2019-05-30 13:00:00,6.836798191070557,44.032569885253906,27.161291122436523,14.540255546569824,9.85002326965332,31.813121795654297,20.5122013092041,43.949058532714844,22.500253677368164,39.304447174072266,11.955911636352539,9.0
2019-05-30 14:00:00,1.9486427307128906,20.627803802490234,3.547727346420288,0.7768697142601013,0.30274903774261475,7.226198196411133,13.479836463928223,16.159061431884766,4.725067615509033,14.22330379486084,1.872931718826294,2.0
2019-05-30 15:00:00,2.3855903148651123,4.500451564788818,-1.5977272987365723,3.640854597091675,8.186251640319824,-8.7210054397583,25.184123992919922,4.304299354553223,7.667117595672607,20.791889190673828,14.23348331451416,1.0
2019-05-30 16:00:00,6.507107257843018,8.920564651489258,7.428074836730957,17.195430755615234,32.5037841796875,-4.820569038391113,50.2120361328125,17.499799728393555,12.89288330078125,41.36534118652344,33.627628326416016,9.0
2019-05-30 17:00:00,19.696182250976562,25.12997055053711,30.196239471435547,52.41710662841797,77.02699279785156,5.422833442687988,83.87950897216797,49.23038864135742,39.18577575683594,78.2356948852539,68.25536346435547,16.0
2019-05-30 18:00:00,43.65877914428711,51.363433837890625,65.30027770996094,99.44003295898438,129.61341857910156,33.48188018798828,116.75038146972656,86.66039276123047,77.05314636230469,121.34370422363281,110.00999450683594,24.0
2019-05-30 19:00:00,71.57276153564453,79.06757354736328,98.43109893798828,142.56695556640625,178.9725799560547,74.00045776367188,149.51284790039062,117.364501953125,110.46058654785156,160.2650146484375,142.76605224609375,52.0
2019-05-30 20:00:00,100.97296905517578,104.53358459472656,123.80203247070312,178.7091064453125,222.42288208007812,106.44474792480469,176.8833465576172,143.30303955078125,143.22314453125,191.19973754882812,170.59698486328125,139.0
2019-05-30 21:00:00,128.0633087158203,131.94821166992188,157.4500732421875,205.02249145507812,257.9450988769531,137.5091552734375,192.3531036376953,167.3026885986328,171.96902465820312,210.38235473632812,190.83145141601562,295.0
2019-05-30 22:00:00,140.71946716308594,153.28436279296875,180.24835205078125,207.8503875732422,265.16986083984375,165.8639373779297,186.3112335205078,177.96714782714844,185.391845703125,214.53187561035156,195.51675415039062,308.0
2019-05-30 23:00:00,129.13328552246094,155.61859130859375,171.27928161621094,192.69107055664062,241.95594787597656,179.5740203857422,164.54928588867188,165.7455596923828,176.42593383789062,202.0330047607422,178.9346923828125,237.0
2019-05-31 00:00:00,97.59500885009766,138.81973266601562,144.6269989013672,159.78726196289062,198.90396118164062,170.97727966308594,133.19139099121094,143.97195434570312,151.37643432617188,176.65432739257812,148.9522247314453,234.0
2019-05-31 01:00:00,59.607826232910156,108.6423110961914,111.1065902709961,117.55472564697266,142.3924102783203,145.6703338623047,95.63092803955078,115.3089828491211,116.85004425048828,140.9618377685547,111.46370697021484,178.0
2019-05-31 02:00:00,27.27259063720703,73.12126922607422,82.275390625,70.69251251220703,82.07943725585938,107.13551330566406,55.93552780151367,85.5188217163086,78.42283630371094,97.70454406738281,68.07048797607422,114.0
2019-05-31 03:00:00,8.908675193786621,41.6246223449707,45.17756652832031,30.534725189208984,33.09836959838867,63.601871490478516,27.64409828186035,49.355106353759766,43.35486602783203,53.44843292236328,37.55573272705078,58.0
2019-05-31 04:00:00,3.326049566268921,19.811317443847656,18.888330459594727,8.947083473205566,11.193197250366211,29.648021697998047,15.097997665405273,21.496200561523438,19.72416877746582,25.94737434387207,14.870809555053711,24.0
2019-05-31 05:00:00,1.7195549011230469,9.598016738891602,4.058083534240723,2.764402151107788,5.124171733856201,9.999532699584961,8.82003116607666,6.446925163269043,8.382039070129395,13.399652481079102,6.14227819442749,5.0
2019-05-31 06:00:00,3.8192660808563232,12.977354049682617,-9.603103637695312,4.865421295166016,11.57185173034668,-2.2492098808288574,18.8061466217041,3.4802727699279785,-0.1008540540933609,30.486814498901367,14.92044448852539,8.0
2019-05-31 07:00:00,13.631698608398438,29.551834106445312,-0.5973973274230957,22.92376136779785,34.8734245300293,0.7595068216323853,42.32468795776367,16.483247756958008,11.690940856933594,63.7677116394043,48.368282318115234,38.0
2019-05-31 08:00:00,44.29043197631836,74.16940307617188,29.55222511291504,68.67158508300781,79.51084899902344,12.393020629882812,85.5040283203125,56.52027130126953,49.387874603271484,112.30199432373047,101.9663314819336,87.0
2019-05-31 09:00:00,84.75467681884766,124.56104278564453,80.59156036376953,118.7369155883789,127.07914733886719,45.74391174316406,129.61529541015625,109.55548858642578,95.1631851196289,161.36424255371094,157.01918029785156,153.0
2019-05-31 10:00:00,122.26712799072266,170.0834503173828,125.39724731445312,164.52188110351562,167.95765686035156,85.53498077392578,165.3760528564453,143.64454650878906,127.88499450683594,205.88607788085938,190.19659423828125,209.0
2019-05-31 11:00:00,151.37033081054688,208.05300903320312,164.56698608398438,206.021728515625,209.54551696777344,117.88692474365234,197.83990478515625,174.1249542236328,163.5094757080078,240.5663299560547,222.9046173095703,203.0
2019-05-31 12:00:00,174.37266540527344,238.45986938476562,202.86314392089844,238.38661193847656,239.27078247070312,151.74301147460938,225.03038024902344,207.13009643554688,197.8564453125,263.47216796875,246.1021270751953,227.0
2019-05-31 13:00:00,179.06060791015625,258.9437561035156,233.4442901611328,251.4300537109375,256.5625,181.29681396484375,229.55813598632812,230.61480712890625,221.89073181152344,265.64227294921875,243.79168701171875,259.0
2019-05-31 14:00:00,160.83316040039062,253.84329223632812,236.120361328125,232.1087646484375,238.06869506835938,195.77450561523438,210.84930419921875,226.24063110351562,220.75270080566406,246.97314453125,220.95623779296875,236.0
2019-05-31 15:00:00,129.97860717773438,227.5629119873047,209.13589477539062,193.04640197753906,197.57728576660156,185.64154052734375,176.4105682373047,201.73446655273438,191.78964233398438,216.09432983398438,182.12254333496094,217.0
2019-05-31 16:00:00,90.76494598388672,191.6220703125,171.30128479003906,140.22714233398438,149.2021484375,153.9697265625,127.21407318115234,164.34762573242188,150.31089782714844,176.65780639648438,132.45700073242188,143.0
2019-05-31 17:00:00,48.382476806640625,141.18023681640625,121.23817443847656,82.17455291748047,88.07054901123047,111.64071655273438,71.77426147460938,113.7389144897461,97.6469955444336,123.21341705322266,77.77925109863281,91.0
2019-05-31 18:00:00,17.962749481201172,85.1251449584961,66.02629852294922,34.3454704284668,37.790245056152344,62.349300384521484,29.737295150756836,66.83167266845703,47.43955993652344,68.14717864990234,35.61185073852539,44.0
2019-05-31 19:00:00,5.709196090698242,39.125362396240234,22.240692138671875,6.197822093963623,11.394158363342285,21.790063858032227,15.031387329101562,26.838998794555664,15.093299865722656,28.410940170288086,7.6251373291015625,20.0
2019-05-31 20:00:00,1.7560997009277344,18.59479522705078,1.9635343551635742,-1.136671781539917,4.508356094360352,1.4027019739151,13.877191543579102,6.152295112609863,2.226567506790161,9.264082908630371,1.8735984563827515,3.0
2019-05-31 21:00:00,2.569239377975464,4.049068450927734,-1.8660070896148682,3.9498064517974854,7.257864952087402,-3.2685110569000244,17.788270950317383,3.4481301307678223,3.5011749267578125,21.490943908691406,10.879573822021484,9.0
2019-05-31 22:00:00,7.5912251472473145,10.823022842407227,6.7692646980285645,15.813807487487793,23.479658126831055,0.25895169377326965,36.37732696533203,14.394526481628418,10.672877311706543,44.56559753417969,34.89418411254883,37.0
2019-05-31 23:00:00,22.931459426879883,32.31448745727539,27.693086624145508,49.99372100830078,60.819725036621094,8.406898498535156,75.7109375,43.986122131347656,40.14442825317383,83.09521484375,76.27197265625,83.0
2019-06-01 00:00:00,49.95183563232422,65.28411865234375,65.56524658203125,90.10198211669922,102.96664428710938,28.733806610107422,112.84101104736328,88.8082504272461,81.37859344482422,125.99530029296875,121.68900299072266,175.0
2019-06-01 01:00:00,80.42135620117188,95.06855773925781,100.85111236572266,130.91697692871094,142.0140838623047,66.82463836669922,147.4348602294922,120.24891662597656,111.11526489257812,166.02923583984375,154.814697265625,217.0
2019-06-01 02:00:00,110.9426040649414,123.46160125732422,131.7623748779297,170.25282287597656,175.58937072753906,97.35192108154297,178.81210327148438,151.03106689453125,143.0767059326172,197.0433807373047,184.86329650878906,245.99999999999997
2019-06-01 03:00:00,138.6995849609375,152.6481475830078,162.01438903808594,196.55661010742188,203.1141357421875,126.3880615234375,200.4229736328125,176.35997009277344,173.8095703125,217.09754943847656,207.3320770263672,264.0
2019-06-01 04:00:00,150.27041625976562,175.07687377929688,183.8418731689453,204.160888671875,214.04141235351562,149.8694305419922,199.66941833496094,191.32293701171875,196.09017944335938,218.7428741455078,209.3136749267578,292.0
2019-06-01 05:00:00,136.52349853515625,179.1768035888672,184.77989196777344,188.42076110839844,196.6599884033203,160.72637939453125,180.80030822753906,187.0723876953125,189.25770568847656,204.3639373779297,189.7027130126953,211.0
2019-06-01 06:00:00,104.42988586425781,158.94810485839844,164.2311248779297,154.19383239746094,160.30384826660156,152.2265167236328,149.02224731445312,163.97613525390625,158.8826904296875,179.86610412597656,155.23629760742188,126.99999999999999
2019-06-01 07:00:00,64.19075012207031,127.28428649902344,130.20314025878906,104.75284576416016,114.11665344238281,126.10371398925781,105.35663604736328,130.9353485107422,122.55809020996094,144.17539978027344,111.32257843017578,119.0
2019-06-01 08:00:00,29.45442008972168,87.47554016113281,88.48458099365234,58.95130920410156,65.45996856689453,89.43661499023438,59.09416580200195,90.18771362304688,85.36985778808594,96.30109405517578,64.30012512207031,99.0
2019-06-01 09:00:00,10.186437606811523,49.55593490600586,46.838321685791016,26.55152702331543,25.785648345947266,50.655059814453125,26.16431427001953,48.609519958496094,43.500736236572266,50.96416473388672,30.153350830078125,57.0
2019-06-01 10:00:00,3.325014591217041,20.389097213745117,19.48285675048828,5.343051910400391,9.667458534240723,20.766098022460938,14.265523910522461,19.36147689819336,16.86618995666504,24.19771957397461,10.079964637756348,21.0
2019-06-01 11:00:00,1.2001346349716187,9.632553100585938,2.928332567214966,1.2215222120285034,5.080898284912109,5.158199310302734,11.113704681396484,3.6667320728302,4.284841060638428,11.616828918457031,4.457883358001709,5.0
2019-06-01 12:00:00,3.9060328006744385,15.895639419555664,-7.472942352294922,11.724372863769531,16.50615692138672,-1.6080152988433838,33.5568733215332,4.071617603302002,0.17190290987491608,38.09524917602539,23.671659469604492,9.0
2019-06-01 13:00:00,18.480470657348633,43.50156784057617,13.395401954650879,43.97080993652344,55.98514175415039,1.1162056922912598,69.7271499633789,26.73932456970215,25.123130798339844,77.25662994384766,67.79469299316406,32.0
2019-06-01 14:00:00,53.367122650146484,93.90178680419922,57.83426284790039,96.87511444091797,113.92219543457031,22.053817749023438,124.99473571777344,80.04271697998047,83.76287841796875,131.58184814453125,130.57225036621094,97.0
2019-06-01 15:00:00,95.01728057861328,149.02511596679688,114.78192138671875,150.5501708984375,171.33621215820312,70.6331558227539,172.15232849121094,138.98306274414062,137.79531860351562,185.3838348388672,190.47964477539062,170.0
2019-06-01 16:00:00,132.69451904296875,198.0797882080078,163.5724334716797,197.87901306152344,215.91952514648438,113.72886657714844,214.68536376953125,182.49197387695312,176.65174865722656,233.5032501220703,231.54754638671875,209.0
2019-06-01 17:00:00,160.56036376953125,234.96742248535156,203.02127075195312,239.53823852539062,255.19110107421875,152.80673217773438,247.5546417236328,221.34669494628906,216.06460571289062,269.03515625,263.1392517089844,243.0
2019-06-01 18:00:00,179.08448791503906,259.6955261230469,231.4865264892578,271.3288879394531,284.7929992675781,190.8080596923828,267.7790222167969,252.68067932128906,246.96676635742188,290.6417236328125,280.44232177734375,265.0
2019-06-01 19:00:00,181.05364990234375,271.0489807128906,245.6138458251953,274.7503356933594,289.9982604980469,222.52420043945312,261.3836364746094,265.84381103515625,265.7981262207031,286.9510498046875,273.4625244140625,284.0
2019-06-01 20:00:00,162.009033203125,258.2430114746094,234.77545166015625,251.50892639160156,268.19921875,232.56228637695312,238.46749877929688,258.01971435546875,250.91551208496094,265.16986083984375,249.21871948242188,244.0
2019-06-01 21:00:00,133.19020080566406,229.3588409423828,204.66639709472656,212.21702575683594,222.5968017578125,218.0905303955078,203.495361328125,233.3372039794922,220.0825653076172,233.21923828125,209.29872131347656,202.0
2019-06-01 22:00:00,93.35944366455078,194.20272827148438,166.1085205078125,160.2707061767578,170.71128845214844,184.1826171875,154.24501037597656,196.70809936523438,178.9922332763672,193.1961212158203,157.84751892089844,159.0
2019-06-01 23:00:00,52.685943603515625,145.208251953125,123.16093444824219,102.49625396728516,110.69993591308594,138.4387664794922,96.0357437133789,144.5886993408203,127.3664779663086,140.3828887939453,101.16278076171875,103.0
2019-06-02 00:00:00,21.815773010253906,90.4161148071289,70.73408508300781,50.3682975769043,53.743324279785156,85.27385711669922,47.0208625793457,90.86920166015625,70.35205841064453,82.60257720947266,49.760841369628906,57.0
2019-06-02 01:00:00,6.918409824371338,45.56954574584961,28.321765899658203,16.2293701171875,15.861699104309082,38.58015823364258,22.04639434814453,45.72495651245117,30.430660247802734,39.684715270996094,16.576038360595703,26.0
2019-06-02 02:00:00,1.819833755493164,21.420255661010742,2.9493885040283203,1.591110348701477,4.553776741027832,11.370307922363281,13.122014999389648,16.809314727783203,7.497867107391357,13.659587860107422,2.618032455444336,4.0
2019-06-02 03:00:00,3.5983798503875732,13.136835098266602,-5.751220226287842,6.692699909210205,15.8009033203125,-4.1770806312561035,32.87312316894531,4.230305194854736,3.184583902359009,29.00534439086914,21.513334274291992,9.0
2019-06-02 04:00:00,13.485325813293457,32.730125427246094,7.363368511199951,32.265018463134766,47.37103271484375,0.7237772345542908,64.123046875,23.099533081054688,16.164325714111328,57.75994873046875,54.03863525390625,35.0
2019-06-02 05:00:00,43.95159912109375,78.6976547241211,42.996089935302734,80.63064575195312,99.75614166259766,13.21926212310791,108.58252716064453,65.1732177734375,52.86619186401367,103.3623275756836,103.32665252685547,89.0
2019-06-02 06:00:00,84.31385040283203,128.7234649658203,98.47395324707031,132.69967651367188,153.96749877929688,52.377376556396484,148.31399536132812,117.27969360351562,97.5792007446289,151.3938446044922,152.3203582763672,164.0
2019-06-02 07:00:00,122.23043060302734,174.89218139648438,146.50355529785156,178.16661071777344,197.029541015625,94.31566619873047,184.0082550048828,157.408203125,133.39495849609375,195.6890869140625,191.8494110107422,204.0
2019-06-02 08:00:00,151.25149536132812,210.6106414794922,187.27413940429688,218.97750854492188,232.66966247558594,127.9370346069336,212.00457763671875,193.8296661376953,165.2069549560547,228.97084045410156,223.21923828125,244.0
2019-06-02 09:00:00,173.72076416015625,238.68772888183594,224.13148498535156,248.8614501953125,263.2941589355469,162.07794189453125,229.42417907714844,223.77780151367188,190.89222717285156,249.82940673828125,240.95358276367188,267.0
2019-06-02 10:00:00,178.05897521972656,256.2547912597656,244.03585815429688,252.7876739501953,273.59808349609375,191.63186645507812,223.84239196777344,240.31678771972656,208.75375366210938,251.79556274414062,236.70980834960938,289.0
2019-06-02 11:00:00,159.90931701660156,249.293701171875,234.22975158691406,233.39649963378906,252.67176818847656,203.23780822753906,203.84588623046875,236.65826416015625,201.8802947998047,235.497802734375,216.7246551513672,243.0
2019-06-02 12:00:00,129.3880157470703,223.3596649169922,205.64065551757812,196.8964385986328,211.5709686279297,193.09249877929688,172.9899139404297,217.15211486816406,177.38931274414062,208.63150024414062,182.5480194091797,212.0
2019-06-02 13:00:00,90.29014587402344,188.73550415039062,169.18907165527344,146.08665466308594,168.66851806640625,164.97421264648438,131.31056213378906,184.20289611816406,148.39512634277344,173.53231811523438,136.76515197753906,157.0
2019-06-02 14:00:00,48.181602478027344,140.8006134033203,123.71907806396484,90.48139190673828,106.66112518310547,123.06893157958984,78.99545288085938,133.37539672851562,105.4649887084961,122.95667266845703,86.46925354003906,98.0
2019-06-02 15:00:00,17.974842071533203,86.6850357055664,68.62320709228516,40.885780334472656,50.80956268310547,73.35066223144531,39.46390914916992,83.6424789428711,54.22238540649414,69.95524597167969,45.56219482421875,56.0
2019-06-02 16:00:00,5.493532657623291,41.19293212890625,28.211740493774414,9.751462936401367,16.00213050842285,30.831865310668945,20.159404754638672,39.34327697753906,19.213130950927734,32.66733169555664,15.681099891662598,21.0
2019-06-02 17:00:00,1.2502466440200806,19.27452850341797,5.852594375610352,1.2730319499969482,6.933499336242676,8.356222152709961,11.902771949768066,13.771347045898438,4.698798179626465,12.137380599975586,4.3569231033325195,6.0
2019-06-02 18:00:00,3.2397427558898926,12.690360069274902,-5.576935768127441,7.112557411193848,16.934480667114258,-2.5118510723114014,29.25092887878418,1.2931207418441772,1.9186928272247314,29.081602096557617,21.438377380371094,7.0
2019-06-02 19:00:00,12.284585952758789,31.322437286376953,7.767553806304932,28.606956481933594,48.08758544921875,2.7833220958709717,58.020408630371094,17.497865676879883,13.608205795288086,55.68487548828125,53.40935516357422,36.0
2019-06-02 20:00:00,41.07242202758789,75.381591796875,40.748939514160156,74.98155975341797,97.47120666503906,15.075836181640625,99.32024383544922,52.70610809326172,47.2177848815918,98.42935180664062,101.30111694335938,104.0
2019-06-02 21:00:00,80.88074493408203,122.67059326171875,92.10335540771484,124.88246154785156,151.0657501220703,51.336246490478516,137.36988830566406,102.28878021240234,91.89769744873047,143.3295135498047,148.64195251464844,167.0
2019-06-02 22:00:00,118.57762908935547,166.42730712890625,137.92445373535156,168.7997283935547,193.63677978515625,93.79952239990234,170.8527069091797,143.3411865234375,126.16687774658203,184.2412109375,186.2441864013672,206.0
2019-06-02 23:00:00,147.7908477783203,200.7181396484375,178.13902282714844,208.6798553466797,228.36679077148438,125.70735168457031,197.691162109375,181.52508544921875,160.0019073486328,215.7392120361328,216.9004364013672,245.99999999999997
2019-06-03 00:00:00,170.91831970214844,228.0233612060547,214.02886962890625,237.38983154296875,256.7471618652344,157.55386352539062,215.56878662109375,211.01199340820312,187.35865783691406,237.0512237548828,235.12240600585938,266.0
2019-06-03 01:00:00,175.7860565185547,245.4908905029297,236.1127166748047,242.8956298828125,264.3424987792969,184.55755615234375,211.35203552246094,227.06466674804688,205.81741333007812,239.7545166015625,231.20556640625,287.0
2019-06-03 02:00:00,158.1298370361328,239.90821838378906,230.38677978515625,225.6493377685547,245.56256103515625,193.5599822998047,193.5182342529297,223.1643524169922,203.16815185546875,224.3261260986328,211.44601440429688,245.0
2019-06-03 03:00:00,127.56745910644531,215.5352020263672,204.45396423339844,191.23837280273438,207.79690551757812,183.60977172851562,165.43287658691406,206.00094604492188,179.529052734375,199.26287841796875,177.95590209960938,213.0
2019-06-03 04:00:00,88.52742004394531,181.4475860595703,169.3774871826172,140.8943328857422,166.29031372070312,156.74473571777344,126.45743560791016,174.593017578125,152.1740264892578,166.07064819335938,133.13063049316406,154.0
2019-06-03 05:00:00,46.713321685791016,135.91883850097656,122.29985046386719,85.73332977294922,105.03089904785156,117.1164779663086,75.3888168334961,123.0872802734375,109.50031280517578,117.60883331298828,84.27467346191406,98.0
2019-06-03 06:00:00,16.838945388793945,83.65438842773438,68.46212005615234,37.46393966674805,50.28697204589844,70.04666900634766,37.54219436645508,71.83858489990234,57.73899459838867,67.4729995727539,43.54637908935547,51.0
2019-06-03 07:00:00,4.955014705657959,39.303707122802734,26.92198371887207,9.462287902832031,15.106406211853027,29.29747200012207,18.462034225463867,31.913551330566406,20.539968490600586,30.894323348999023,15.220623970031738,22.0
2019-06-03 08:00:00,0.8524782061576843,17.720130920410156,4.664072513580322,0.6119207143783569,6.74958610534668,6.3303422927856445,10.581461906433105,8.674969673156738,3.0774574279785156,11.835370063781738,4.170159816741943,4.0
2019-06-03 09:00:00,3.528017997741699,13.203817367553711,-3.7896459102630615,7.4264960289001465,11.528026580810547,-2.2397170066833496,20.227567672729492,4.370120048522949,0.3114103078842163,28.543306350708008,17.44329261779785,9.0
2019-06-03 10:00:00,13.400846481323242,33.76896667480469,10.74193000793457,36.314823150634766,44.18057632446289,1.6781481504440308,48.63189697265625,19.619882583618164,11.521400451660156,57.65875244140625,52.81831741333008,32.0
2019-06-03 11:00:00,43.84469985961914,79.31265258789062,46.033203125,85.6217041015625,97.4312973022461,16.035036087036133,93.41637420654297,60.92326354980469,47.19667434692383,103.81666564941406,105.75430297851562,91.0
2019-06-03 12:00:00,84.23438262939453,129.111328125,98.70980834960938,137.0251007080078,151.76988220214844,57.184364318847656,136.37489318847656,113.87531280517578,94.59983825683594,152.02073669433594,158.35830688476562,124.0
2019-06-03 13:00:00,122.15518951416016,174.3477325439453,146.51502990722656,181.77227783203125,195.88613891601562,101.69829559326172,172.88661193847656,156.612548828125,133.9425048828125,195.46832275390625,200.43447875976562,152.0
2019-06-03 14:00:00,151.15907287597656,209.51419067382812,186.67486572265625,222.0346221923828,232.6908721923828,135.6691131591797,202.0487518310547,190.45556640625,170.83926391601562,229.029052734375,233.87855529785156,182.0
2019-06-03 15:00:00,173.6328125,236.747802734375,222.92877197265625,251.45681762695312,259.8381652832031,169.4208984375,221.21665954589844,216.95840454101562,203.806884765625,250.4971923828125,253.5480194091797,185.0
2019-06-03 16:00:00,177.97532653808594,253.6050567626953,242.90870666503906,253.9541473388672,264.2757263183594,197.3379669189453,218.83425903320312,228.476318359375,226.17308044433594,253.3632049560547,248.20480346679688,211.0
2019-06-03 17:00:00,159.8440399169922,246.3689727783203,232.48300170898438,233.7001495361328,242.0066375732422,203.9513702392578,201.0931854248047,223.5376739501953,220.69961547851562,237.32594299316406,226.74896240234375,187.0
2019-06-03 18:00:00,129.33203125,220.91375732421875,203.16734313964844,196.31324768066406,199.32278442382812,191.85104370117188,171.8568572998047,204.19552612304688,197.72091674804688,210.95736694335938,190.3709259033203,122.0
2019-06-03 19:00:00,90.22380828857422,186.558349609375,167.02175903320312,145.69139099121094,154.62843322753906,161.7932586669922,131.1432342529297,169.52426147460938,163.23387145996094,175.7003173828125,142.02171325683594,70.0
2019-06-03 20:00:00,48.101890563964844,140.21881103515625,120.4583969116211,91.50664520263672,95.02078247070312,118.53016662597656,79.22077941894531,119.81944274902344,113.44364166259766,123.6717300415039,88.14510345458984,29.0
2019-06-03 21:00:00,17.907180786132812,86.74949645996094,66.75426483154297,42.26520919799805,46.06122970581055,68.6346435546875,39.402408599853516,73.74407196044922,61.38479232788086,70.4738998413086,45.98241424560547,21.0
2019-06-03 22:00:00,5.443981170654297,41.603614807128906,29.547950744628906,10.571601867675781,10.856842041015625,27.927995681762695,19.450910568237305,32.44301986694336,22.235145568847656,32.9777717590332,14.03679084777832,8.0
2019-06-03 23:00:00,1.1836895942687988,19.34346580505371,6.529885292053223,1.2595564126968384,1.9797871112823486,5.141692161560059,11.718944549560547,13.339734077453613,3.903653144836426,13.35547924041748,2.1806561946868896,3.0
2019-06-04 00:00:00,2.621419668197632,4.615415096282959,-0.9940537810325623,2.7915546894073486,9.208125114440918,-6.368556022644043,16.76444435119629,8.015602111816406,12.247943878173828,18.840852737426758,28.79806900024414,1.0
2019-06-04 01:00:00,7.144661903381348,9.207305908203125,6.235434532165527,12.021515846252441,24.62793731689453,-2.2237281799316406,27.357084274291992,12.314420700073242,13.733536720275879,20.932682037353516,40.113338470458984,13.0
2019-06-04 02:00:00,20.141841888427734,30.315176010131836,24.53182029724121,40.97089385986328,56.68207550048828,4.469279766082764,50.711891174316406,17.3992977142334,17.841224670410156,28.227970123291016,60.70122146606445,21.0
2019-06-04 03:00:00,45.113739013671875,58.17862319946289,57.577762603759766,76.81299591064453,91.03656005859375,19.961177825927734,76.03044128417969,22.659448623657227,25.021059036254883,40.761741638183594,83.25010681152344,30.0
2019-06-04 04:00:00,71.0044937133789,86.02864837646484,91.17964172363281,109.07918548583984,128.4002685546875,45.38665008544922,99.61793518066406,24.492229461669922,36.774635314941406,60.36905288696289,102.3490982055664,34.0
2019-06-04 05:00:00,97.15399932861328,112.41889190673828,121.55574035644531,145.537109375,166.57107543945312,74.20223999023438,121.34977722167969,26.891437530517578,49.84370422363281,76.99671173095703,120.19828033447266,74.0
2019-06-04 06:00:00,118.20154571533203,138.41831970214844,149.19155883789062,170.72718811035156,196.02584838867188,100.886474609375,138.4813232421875,28.76308250427246,61.50043487548828,91.29325103759766,134.1630401611328,107.0
2019-06-04 07:00:00,128.36422729492188,154.644287109375,171.2757110595703,183.35885620117188,206.5017547607422,123.70864868164062,144.8258514404297,27.588258743286133,73.47386169433594,100.1570816040039,140.05294799804688,94.0
2019-06-04 08:00:00,120.61275482177734,155.38015747070312,175.6416015625,172.16001892089844,189.887451171875,138.82618713378906,136.2632293701172,23.00779151916504,80.16722869873047,100.95401763916016,132.0948944091797,110.0
2019-06-04 09:00:00,96.93077850341797,136.58914184570312,156.90382385253906,141.31942749023438,153.89649963378906,136.76113891601562,117.31439208984375,15.243536949157715,78.63499450683594,93.96189880371094,114.89954376220703,97.0
2019-06-04 10:00:00,64.26814270019531,107.42938232421875,126.61237335205078,97.6712875366211,111.48886108398438,116.37108612060547,91.11105346679688,5.017319679260254,70.51319122314453,78.1483154296875,93.55233764648438,26.0
2019-06-04 11:00:00,34.42551803588867,75.9308853149414,91.00257873535156,59.91866683959961,62.37641143798828,85.71092224121094,57.8968505859375,-3.6899642944335938,55.41271209716797,58.321380615234375,67.61296081542969,23.0
